sample_id,t_1_score,t_1_s_sel,t_1_s_cond,t_1_s_agg,t_1_s_nest,t_1_s_oth
dev.943,0,1.0,0.75,1.0,1.0,1.0
dev.944,0,1.0,0.5,1.0,1.0,0.5
dev.945,0,1.0,0.5,1.0,1.0,0.5
dev.950,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.951,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.954,0,1.0,0.5,1.0,1.0,0.5
dev.958,1,1.0,0.0,1.0,0.0,0.5
dev.960,0,1.0,0.5,1.0,1.0,0.0
dev.961,0,1.0,0.5,1.0,1.0,0.0
dev.996,0,0.0,1.0,1.0,1.0,0.5
dev.997,0,0.0,1.0,1.0,1.0,0.5
dev.998,0,1.0,1.0,1.0,1.0,0.5
dev.999,0,1.0,1.0,1.0,1.0,0.5
dev.1014,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.1015,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.1028,0,1.0,0.5,1.0,0.0,1.0
dev.1032,0,1.0,1.0,0.0,1.0,1.0
dev.1033,0,1.0,0.41666666666666663,1.0,0.0,1.0
